Unnamed: 0,Datetime,Tweet Id,Text,Username,Translated_Comment,Sentiment,nb_sentiment,Sentiment_GBM,gbm_sentiment,mlp_sentiment
70,2022-03-09 12:26:07+00:00,1501534798036324364,"The Janata Dal (United) has fielded a total of 38 candidates in the Manipur
#ManipurElections2022 
https://t.co/f8fCMTUQ0T",NENowNews,The Janata Dal (United) has fielded a total of 38 candidates in the Manipur,0,0,1,0,0
71,2022-03-09 12:18:34+00:00,1501532896103833606,"உ.பி. உள்பட வாக்குபதிவு நடைபெற்ற 5 மாநிலங்களில் நாளை வாக்கு எண்ணிக்கை…. 
https://t.co/lEYZG9MIO4 via @patrikaidotcom 

#UttarPradeshElections #Elections2022 #ElectionResults #PunjabElections #uttarkhand #GoaElections2022 #ManipurElections2022",Patrikaidotcom,"UPVoting counts tomorrow
via @patrikaidotcom",0,0,1,0,0
72,2022-03-09 12:16:53+00:00,1501532471820578817,"उत्तर प्रदेश, गोवा, पंजाब, मणिपुर, उत्तराखंड विधानसभा निवडणूकांच्या मतमोजणीला उद्या पासून सुरुवात 
#UttarPradeshElections2022 #GoaElections2022 #PunjabElections2022  #ManipurElections2022 
https://t.co/3G8XDPq76w",airnews_mumbai,"Uttar Pradesh, Goa, Punjab, Manipur, Uttarakhand assembly elections start from tomorrow",0,0,1,0,0
73,2022-03-09 12:15:00+00:00,1501531999298899969,"#ManipurElections | “Since they cannot be the king, they are trying to be the kingmaker,” said a school teacher referring to the powerplay of #Kuki rebel groups in #Manipur

@snigspeak 

#ManipurElections2022 #ElectionResults #election 

https://t.co/dYiVVpN1Ct",Outlookindia,"| “Since they cannot be the king, they are trying to be the kingmaker,” said a school teacher referring to the powerplay of  rebel groups in

@snigspeak",0,0,1,0,0
74,2022-03-09 12:13:34+00:00,1501531639481966593,"#ResultsOnABP | चुनाव मतलब ABP न्यूज, देखिए सबसे तेज नतीजे - 10 मार्च को सुबह 6 बजे से लगातार #ABPNews पर

@pratimamishra04 | https://t.co/p8nVQWGCTx 

#UttarPradeshElections2022 #UttarakhandElections2022 #PunjabElections #GoaElections2022 #ManipurElections2022 https://t.co/obK4bgewsX",ABPNews,",Election means ABP News, see the fastest result - on March 10 from 6 am to consecutive

@Pratimamishra04 |",0,0,1,0,0
75,2022-03-09 12:08:16+00:00,1501530304841859075,"#ExitPolls or #FixitPolls
#UPElections2022
#GoaElections2022
#ManipurElections2022
#PunjabElections2022",albertprayan,or,0,0,1,0,0
76,2022-03-09 12:04:53+00:00,1501529452458643457,"5 மாநில சட்டசபை தேர்தல் வாக்கு எண்ணிக்கை மார்ச் 10

#ElectionResults #Elections2022  #UPElections2022 #goaassemblyelection2022 #PunjabElections2022 #UttarakhandElections2022 #ManipurElections2022 https://t.co/3INgcdj7x5",thatsTamil,5 State Assembly Election Voting March 10,0,0,1,0,0
77,2022-03-09 12:04:38+00:00,1501529389309493253,"EVMs are hacked and tampered only when the BJP wins elections. At all other times, it works perfectly fine. Low-level opposition has no solid issues to raise. 
#UttarakhandElections2022 
#PunjabElections2022 
#GoaElections2022 
#UttarPradeshElections2022
#ManipurElections2022",AayeHaayeAdaa,"EVMs are hacked and tampered only when the BJP wins elections. At all other times, it works perfectly fine. Low-level opposition has no solid issues to raise.",1,1,2,1,1
78,2022-03-09 12:00:02+00:00,1501528231681277955,"Manipur Exit Poll 2022
एग्जिट पोल के मुताबिक मणिपुर में BJP की सरकार बनेगी
#ManipurElections  #ManipurElections2022  #manipurexitpoll #BJP https://t.co/xMth7sYRQx",vocal__news,"Manipur Exit Poll 2022
According to exit poll, BJP government will be formed in Manipur",0,0,1,0,0
79,2022-03-09 11:49:06+00:00,1501525481459712001,"The northeastern state #Manipur held elections across 38 assembly constituencies on 28th Feb. Checkout our brief report on Manipur election Phase 1 here: https://t.co/MiQV01LlQM

#ManipurElections2022 
@BJP4India
#JDU
#DataScience 
#meradesh
#hashbrown
@Hashbrownco",meradeshorg,"The northeastern state  held elections across 38 assembly constituencies on 28th Feb. Checkout our brief report on Manipur election Phase 1 here:


@BJP4India




@Hashbrownco",0,1,1,0,0
80,2022-03-09 11:40:50+00:00,1501523402846539780,"#sunset #NH31 
The calm before the storm? 
#ManipurElections2022 https://t.co/UQOSus0nMW",judith_vaddi,The calm before the storm?,1,1,2,0,1
81,2022-03-09 11:39:30+00:00,1501523063967723528,"AICC anti-poaching team arrived in Imphal. Waiting for high political drama on the hills and valleys of Manipur 
#ManipurElections2022",jparvesh,AICC anti-poaching team arrived in Imphal. Waiting for high political drama on the hills and valleys of Manipur,1,1,2,1,1
82,2022-03-09 11:31:53+00:00,1501521150769201157,"വോട്ടെണ്ണൽ ദിനത്തിൽ സമഗ്ര വിവരങ്ങളുമായി https://t.co/kXYQN1lqrL
മാർച്ച് 10ന് രാവിലെ 8 മുതൽ തൽസമയം...
#AssemblyElections2022 #UttarPradeshElections2022
#PunjabElections2022 #ManipurElections2022 #GoaElections2022 #UttarakhandElections2022 https://t.co/0KtWngIyuq",manoramaonline,"With a comprehensive information on the counting day
On March 8th of March 8",0,0,1,0,0
83,2022-03-09 11:30:16+00:00,1501520741673562114,"एग्जिट पोल के नतीजों के अनुसार पंजाब में लोकतंत्र की जीत होगी, जबकि यूपी, मणिपुर और उत्तराखंड में ईवीएम हैक होगी। लेकिन गोवा में स्पष्ट नहीं है कि लोकतंत्र की जीत होगी या ईवीएम हैक होगी #PunjabElections #UPElections2022 #GoaElections2022 #ManipurElections2022",bang_lalit,"According to the exit poll results, democracy will win in Punjab, while EVMs will be hacked in UP, Manipur and Uttarakhand.But it is not clear in Goa whether democracy will win or EVM will be hacked",1,1,2,1,1
84,2022-03-09 11:20:13+00:00,1501518214890602496,"#ElectionsWithNews18 | Profile of Manipur

#ManipurElections2022 #AssemblyElections2022  #ElectionResults #ResultsWithNews18 https://t.co/J0dkeOoYEm",news18dotcom,| Profile of Manipur,0,0,1,0,0
85,2022-03-09 11:19:51+00:00,1501518120690745345,"#ElectionsWithNews18 | Profile of Manipur

#ManipurElections2022 #AssemblyElections2022  #ElectionResults https://t.co/QJMVNqs7FW",news18dotcom,| Profile of Manipur,0,0,1,0,0
86,2022-03-09 11:19:19+00:00,1501517985873215491,"#ElectionsWithNews18 | Ahead of counting day, here's a profile of Manipur, one of the 5 states that went to polls recently

#ManipurElections2022 #AssemblyElections2022 https://t.co/Txv2cPSk1f",news18dotcom,"| Ahead of counting day, here's a profile of Manipur, one of the 5 states that went to polls recently",0,0,1,0,0
87,2022-03-09 11:11:09+00:00,1501515931201196033,"Also Live-Stream on https://t.co/OFUmYgY4Ws 

#UttarPradeshElections2022
#PunjabElections2022 
#UttarakhandElections2022 
#ManipurElections2022 
#GoaElections2022 https://t.co/v3uzMoiG6F",DDNational,Also Live-Stream on,0,1,1,1,0
88,2022-03-09 10:45:58+00:00,1501509594408906756,"വോട്ടെണ്ണൽ ദിനത്തിൽ സമഗ്ര വിവരങ്ങളുമായി https://t.co/kXYQN1lqrL
മാർച്ച് 10ന് രാവിലെ 8 മുതൽ തൽസമയം...
#AssemblyElections2022 #UttarPradeshElections2022 
#PunjabElections2022 #ManipurElections2022 #GoaElections2022 #UttarakhandElections2022 https://t.co/E76w3yUF3F",manoramaonline,"With a comprehensive information on the counting day
On March 8th of March 8",0,0,1,0,0
89,2022-03-09 10:31:55+00:00,1501506057754984451,"#Manipur :

BJP : 28-32
INC : 10-14
NPP : 6-10
NPF : 4-8
JDU : 2-4
OTH : 0-2

BJP will get simple majority again. If not, it'll very easy for them to get NPP's support as they're a part of NEDA coalition in Centre.

@NBirenSingh @INCManipur @SangmaConrad #ManipurElections2022",imritvik,":

BJP : 28-32
INC : 10-14
NPP : 6-10
NPF : 4-8
JDU : 2-4
OTH : 0-2

BJP will get simple majority again. If not, it'll very easy for them to get NPP's support as they're a part of NEDA coalition in Centre.

@NBirenSingh @INCManipur @SangmaConrad",1,0,2,1,1
90,2022-03-09 10:01:34+00:00,1501498420963733505,"#ManipurElections2022 Result: Counting of votes tomorrow to elect 60 legislators begins 8 AM tomorrow; 265 candidates in fray

https://t.co/8PxdnyyvaU",FinancialXpress,Result: Counting of votes tomorrow to elect 60 legislators begins 8 AM tomorrow; 265 candidates in fray,1,0,2,0,0
91,2022-03-09 10:01:23+00:00,1501498372074577921,"सबसे सटीक ओर सबसे तेज इलेक्शन रिजल्ट के लिये फ़ॉलो करें 🙏
@dheeraj0o
#AssemblyElections2022

#GoaElections2022
#PunjabElections2022
#ManipurElections2022
#UttarakhandElections2022
#UttarPradeshElections",rajasthaniraag,"Follow for the most accurate and fastest election result
@dheeraj0o",1,1,2,0,1
92,2022-03-09 09:54:07+00:00,1501496543563874306,"மணிப்பூர் மாநில சட்டப்பேரவைத் தேர்தல் முடிவுகள் நாளை வெளியாக உள்ளன

#ManipurElections2022 #Manipur #AssemblyElections2022 #SamayamTamil

https://t.co/oOUqks9jR5",SamayamTamil,Manipur state assembly election results are released tomorrow,0,0,1,0,0
93,2022-03-09 09:45:00+00:00,1501494250524983297,"Watch the Results of Assembly Elections 2022 LIVE on @DDNewslive &amp; Live-Stream on https://t.co/XSIufeHPpi… on March 10, 2022. 
#UttarPradeshElections2022
#PunjabElections2022 
#UttarakhandElections2022 
#ManipurElections2022 
#GoaElections2022 https://t.co/0Hbhpmitgx",DDNational,"Watch the Results of Assembly Elections 2022 LIVE on @DDNewslive &amp; Live-Stream on  on March 10, 2022.",1,1,2,1,1
94,2022-03-09 09:35:09+00:00,1501491773729755136,"मणिपूरमध्ये काँग्रेस की कमळ?
#ManipurElections2022 #Politics #NationalNews https://t.co/DYh5m7z7ix",lokmat,Congress or lotus in Manipur?,0,0,1,0,0
95,2022-03-09 09:21:35+00:00,1501488359943774212,"समझें मणिपुर के पिछले चार चुनावों का विवरण और 2022 के नतीजों का अनुमान

#ExitPolls2022 #ExitPolls #ExitPoll2022 #PollsWithPrabhasakshi #AssemblyPolls2022 #ElectionsWithPrabhasakshi #ManipurElections2022 #BJP #Congress #ManipurExitPolls2022 https://t.co/TIMg4Jzt4s",prabhasakshi,Understand the details of the last four elections of Manipur and estimates of the results of 2022,0,0,1,0,0
96,2022-03-09 09:15:54+00:00,1501486927949615106,"Preparations underway at a counting centre in #Porompat, #Imphal-East, a day ahead of the #ManipurElections2022 result.

#TheRealTalkin (ANI) https://t.co/gRGw3yGoog",Therealtalkin,"Preparations underway at a counting centre in , -East, a day ahead of the  result.

(ANI)",0,0,1,0,0
97,2022-03-09 09:15:04+00:00,1501486719899938817,"#ManipurElections2022 | ""BJP knows that this is a do or die election for them, especially for their chief minister Biren Singh; despite what Exit Polls say we look forward to an encouraging result"": Congress leader Gaurav Gogoi (@GauravGogoiAsm) on #ElectionResults tomorrow https://t.co/Xjpkh8EKzc",ndtv,"| ""BJP knows that this is a do or die election for them, especially for their chief minister Biren Singh; despite what Exit Polls say we look forward to an encouraging result"": Congress leader Gaurav Gogoi (@GauravGogoiAsm) on  tomorrow",0,0,1,0,0
98,2022-03-09 09:10:18+00:00,1501485519796305920,"Preparations underway at a counting centre in Porompat, Imphal-East, a day ahead of the #ManipurElections2022 result. https://t.co/ZXASYtxurq",Konarknewsodia,"Preparations underway at a counting centre in Porompat, Imphal-East, a day ahead of the  result.",0,0,1,0,0
99,2022-03-09 09:04:32+00:00,1501484067400814596,"Preparations underway at a counting centre in Porompat, Imphal-East, a day ahead of the #ManipurElections2022 result. https://t.co/tH2JvxQy9l",Desh__India,"Preparations underway at a counting centre in Porompat, Imphal-East, a day ahead of the  result.",0,0,1,0,0
100,2022-03-09 08:59:12+00:00,1501482726998016000,"Preparations underway at a counting centre in Porompat, Imphal-East, a day ahead of the #ManipurElections2022 result. https://t.co/gyWGN3Hwi6",MBCTVODISHA,"Preparations underway at a counting centre in Porompat, Imphal-East, a day ahead of the  result.",0,0,1,0,0
101,2022-03-09 08:28:12+00:00,1501474922723680259,"@ANI यहाँ इस ड्रामा की क्या जरूरत थी @ECISVEEP  ?

#ManipurElections2022",india_inder,@Ani What was the need of this drama here @Ecisveep?,0,0,1,0,0
102,2022-03-09 08:17:38+00:00,1501472262586871808,"Preparations underway at a counting centre in Porompat, Imphal-East, a day ahead of the #ManipurElections2022 result. https://t.co/r5jqufcTp2 @PMOIndia #xenoh",Xenohadi,"Preparations underway at a counting centre in Porompat, Imphal-East, a day ahead of the  result.  @PMOIndia",0,0,1,0,0
103,2022-03-09 08:14:05+00:00,1501471370370510849,"Preparations underway at a counting centre in Porompat, Imphal-East, a day ahead of the #ManipurElections2022 result. https://t.co/pMlg9hThaH",ANI,"Preparations underway at a counting centre in Porompat, Imphal-East, a day ahead of the  result.",0,0,1,0,0
104,2022-03-09 08:02:43+00:00,1501468509939068929,"What will be the election result tomorrow?? 

#ElectionResults #UPElection2022 #UttarakhandElections2022 #Punjab #PunjabElections2022 #GoaElections #ManipurElections2022 

https://t.co/ixSoq0qnzy #latest_news",TheNationalBul1,What will be the election result tomorrow??,0,0,1,0,0
105,2022-03-09 07:33:52+00:00,1501461252056383495,"Watch the Results of Assembly Elections 2022 LIVE on @DDNewslive 

#UttarPradeshElections2022
#PunjabElections2022 
#UttarakhandElections2022 
#ManipurElections2022 
#GoaElections2022 https://t.co/evgiF12ORT",PBNS_India,Watch the Results of Assembly Elections 2022 LIVE on @DDNewslive,1,1,2,1,1
106,2022-03-09 07:12:34+00:00,1501455891706806273,"Manipur Election Result 2022: When &amp; Where To Watch LIVE Stream of Counting of Votes on March 10

#ManipurElections2022 #ElectionResults 

https://t.co/mZn1oKu6DB",indiacom,Manipur Election Result 2022: When &amp; Where To Watch LIVE Stream of Counting of Votes on March 10,1,1,2,1,0
